--------------------
BDMEP - INMET
--------------------
Estação           : SAO PAULO MIR de SANTANA  - SP (OMM: 83781)
Latitude  (graus) : -23.5
Longitude (graus) : -46.61
Altitude  (metros): 792.06
Estação Operante
Inicio de operação: 01/12/1945
Periodo solicitado dos dados: 01/01/2000 a 27/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83781;21/02/2004;1200;21.5;19.5;83;925.9;9;2.3;10;
83781;21/02/2004;1800;23.3;21.1;83;924.3;5;4.5;10;
83781;22/02/2004;0000;20.7;20.1;95;926.5;9;2.5;10;
83781;22/02/2004;1200;20.8;20.5;97;926.6;9;1.6;10;
83781;22/02/2004;1800;20;19.7;97;924;14;5.6;10;
83781;23/02/2004;0000;18.2;17.7;95;926.1;18;3.6;10;
83781;23/02/2004;1200;19.6;19.3;97;925.1;18;1.3;10;
83781;23/02/2004;1800;19;18.4;94;923.9;14;2;10;
83781;24/02/2004;0000;17.9;17.5;95;925.3;9;3;10;
83781;24/02/2004;1200;18.2;17.4;92;925.5;5;2.6;10;
83781;24/02/2004;1800;19.1;18.4;93;924.1;5;3;10;
83781;25/02/2004;0000;16.8;15.9;91;925.5;5;2.1;10;
83781;25/02/2004;1200;17.5;17.1;96;926.2;14;3;10;
83781;25/02/2004;1800;19.2;17.9;87;924.9;9;2.5;10;
83781;26/02/2004;0000;17.7;17;93;927;5;2.3;10;
83781;26/02/2004;1200;19;18.1;91;927.3;5;2.5;10;
83781;26/02/2004;1800;20.8;18.9;84;925.5;5;3;10;
83781;27/02/2004;0000;18.4;17.2;88;926.9;5;1.3;0;
83781;27/02/2004;1200;21.2;18.5;77;924;0;0;0;
83781;27/02/2004;1800;27.7;20.9;53;920.8;32;5.5;8;
83781;28/02/2004;0000;22.8;18.1;63;921.3;32;1;4;
83781;28/02/2004;1200;21.8;18.4;72;919.5;32;1.6;1;
83781;28/02/2004;1800;27.1;19.4;47;917.6;27;4.6;7;
83781;29/02/2004;0000;19.3;17.2;82;920.1;14;3;3;
83781;29/02/2004;1200;20;17.6;79;922.4;0;0;0;
83781;29/02/2004;1800;27.1;18.9;44;919.8;32;6.6;8;
83781;01/03/2004;0000;20.7;18.9;85;922.5;9;1.6;5;
83781;01/03/2004;1200;21.1;18.9;81;925.2;5;2.3;6;
83781;01/03/2004;1800;27.7;22;60;922.6;9;3.3;10;
83781;02/03/2004;0000;20.7;19.5;89;924.6;9;3.3;4;
83781;02/03/2004;1200;22;19.9;82;925.6;9;1.1;6;
83781;02/03/2004;1800;28.9;21.3;50;922.2;32;1.8;10;
83781;03/03/2004;0000;25.4;21.7;72;923.3;0;0;3;
83781;03/03/2004;1200;26.7;21.7;64;922.6;32;0.8;6;
83781;03/03/2004;1800;28.7;22.5;57;921.1;32;4.1;10;
83781;04/03/2004;0000;21.2;20.3;91;925.6;14;1.6;10;
83781;04/03/2004;1200;20.6;18.7;84;927.5;9;5.5;10;
83781;04/03/2004;1800;20.4;19.3;89;927.7;14;2.6;10;
83781;05/03/2004;0000;19.8;19.1;94;928.5;9;5;10;
83781;05/03/2004;1200;19.2;18.7;95;930.6;9;2.3;10;
83781;05/03/2004;1800;20.7;19.5;88;928.7;14;2.5;10;
83781;06/03/2004;0000;19.3;18.7;94;929.6;9;3.3;10;
83781;06/03/2004;1200;20.4;19.4;90;928.1;5;1.6;10;
83781;06/03/2004;1800;20.4;19.3;87;926.5;9;1.3;10;
83781;07/03/2004;0000;18.8;18.5;97;927.2;5;4;10;
83781;07/03/2004;1200;20.5;19.8;93;929;18;0.7;9;
83781;07/03/2004;1800;26.2;21;62;926.4;32;2.5;9;
83781;08/03/2004;0000;21.2;19.1;82;928;5;3.3;3;
83781;08/03/2004;1200;23.5;20.7;78;928.7;36;1.3;4;
83781;08/03/2004;1800;29.3;22.8;56;925.7;36;1.3;7;
83781;09/03/2004;0000;23.8;22.1;86;928.5;0;0;8;
83781;09/03/2004;1200;25.9;22.1;72;929.4;0;0;6;
83781;09/03/2004;1800;29.9;22.8;53;926.6;32;2.5;6;
83781;10/03/2004;0000;24;20.3;71;928.1;36;3.3;5;
83781;10/03/2004;1200;26.2;22.9;75;929.9;0;0;10;
83781;10/03/2004;1800;25;22.1;78;927.7;36;2;10;
83781;11/03/2004;0000;22.8;21.3;88;928.7;9;2.5;8;
83781;11/03/2004;1200;23;20.3;78;927.6;9;2.5;10;
83781;11/03/2004;1800;26.8;21.7;63;925;14;2.5;7;
83781;12/03/2004;0000;20.8;19.1;86;926;14;3.6;10;
83781;12/03/2004;1200;20.6;18.1;78;926.2;9;1.5;10;
83781;12/03/2004;1800;23.6;20.1;73;924.9;14;2.6;10;
83781;13/03/2004;0000;20;18.9;90;926.3;9;3.3;10;
83781;13/03/2004;1200;19.6;17.7;83;926.6;9;3;10;
83781;13/03/2004;1800;25.4;20.5;64;925.1;5;1.6;10;
83781;14/03/2004;0000;20.8;19.1;86;926.8;5;3;9;
83781;14/03/2004;1200;20.4;19.7;93;925.3;36;2.3;10;
83781;14/03/2004;1800;21.6;20.3;88;923.5;36;1.6;10;
83781;15/03/2004;0000;20;19.3;93;924.5;36;2;10;
83781;15/03/2004;1200;22.3;20.5;86;921.9;32;3.3;10;
83781;15/03/2004;1800;26.5;21.5;63;919.7;36;4.1;9;
83781;16/03/2004;0000;20.6;18.9;86;921.6;9;2.6;7;
83781;16/03/2004;1200;20.4;18.3;82;923.7;36;1;8;
83781;16/03/2004;1800;26;20.9;62;921.6;36;2;9;
83781;17/03/2004;0000;19.8;17.7;82;922.3;14;2.8;10;
83781;17/03/2004;1200;21.2;18;73;923;14;1.6;5;
83781;17/03/2004;1800;25.8;19.5;55;921.1;14;4.6;6;
83781;18/03/2004;0000;20.2;18.1;81;924.5;14;3;10;
83781;18/03/2004;1200;19.8;17.5;80;924.2;9;2.5;10;
83781;18/03/2004;1800;26.2;20.3;58;920.4;5;2.3;5;
83781;19/03/2004;0000;20.4;18.8;86;922.5;9;2;10;
83781;19/03/2004;1200;20.4;18.5;84;923.9;5;1.6;7;
83781;19/03/2004;1800;24.3;17.9;52;919.1;5;6.6;10;
83781;20/03/2004;0000;19;18;90;922.6;36;1.6;10;
83781;20/03/2004;1200;18.6;17.5;89;921.6;36;1;10;
83781;20/03/2004;1800;21;18.1;75;920.7;27;1.5;10;
83781;21/03/2004;0000;18.6;16.9;85;922.2;9;2;10;
83781;21/03/2004;1200;17.2;17.1;99;923.6;18;1.3;10;
83781;21/03/2004;1800;21.2;18.3;75;922.8;9;0.8;9;
83781;22/03/2004;0000;16.8;15.3;86;926.3;9;2;8;
83781;22/03/2004;1200;17.2;15.7;85;927.1;9;2.5;8;
83781;22/03/2004;1800;21.4;16.9;62;925.8;14;3.3;8;
83781;23/03/2004;0000;17.4;15.5;82;928.6;14;3;6;
83781;23/03/2004;1200;17.3;16;87;928.4;9;3.3;10;
83781;23/03/2004;1800;20.4;16.6;68;926.5;14;2.1;9;
83781;24/03/2004;0000;16.6;15.2;86;927.5;9;3.3;6;
83781;24/03/2004;1200;17.6;15.7;84;926.4;5;2.8;7;
83781;24/03/2004;1800;21.8;17.9;67;925.9;14;1.5;10;
83781;25/03/2004;0000;17.6;15.7;83;927.3;14;2;9;
83781;25/03/2004;1200;18;15.8;79;926.7;5;1.3;8;
83781;25/03/2004;1800;24.6;18.6;59;924.8;14;2.3;7;
83781;26/03/2004;0000;18.5;16.1;78;926.2;14;2.5;10;
83781;26/03/2004;1200;19.4;16.5;74;925.8;36;0.8;7;
83781;26/03/2004;1800;26;21.1;64;923.6;32;2.5;10;
83781;27/03/2004;0000;18.2;17.1;89;925.1;36;3.3;10;
83781;27/03/2004;1200;19.6;16.9;76;925.1;36;2.4;9;
83781;27/03/2004;1800;27.6;20.1;50;922.2;32;4.6;7;
83781;28/03/2004;0000;20.4;18.8;86;923.8;9;2.3;10;
83781;28/03/2004;1200;22;19;75;925.5;5;1.6;4;
83781;28/03/2004;1800;27.9;20.7;51;922.7;32;1.6;9;
83781;29/03/2004;0000;22;18.4;70;924.7;5;2.5;5;
83781;29/03/2004;1200;21.8;18.9;76;926.6;0;0;8;
83781;29/03/2004;1800;22.8;18.8;67;925.5;23;5.6;10;
83781;30/03/2004;0000;20.5;18.5;83;927.4;5;3.6;10;
83781;30/03/2004;1200;19.8;18.1;84;927.4;36;1.8;9;
83781;30/03/2004;1800;23.6;20.9;78;926;27;3.3;10;
83781;31/03/2004;0000;19.8;18.3;87;927.3;9;1.5;10;
83781;31/03/2004;1200;20.8;18.3;79;927.7;9;1.6;6;
83781;31/03/2004;1800;25.2;20;61;925.1;5;4.6;10;
83781;01/04/2004;0000;19.4;17.7;85;927.6;5;2.5;4;
83781;01/04/2004;1200;19.6;17.7;83;927.7;36;1;10;
83781;01/04/2004;1800;26.4;21.6;65;923.9;9;3.3;8;
83781;02/04/2004;0000;20.8;18.3;79;925.8;9;1.3;10;
83781;02/04/2004;1200;22.3;19.8;78;925.8;5;2.3;2;
83781;02/04/2004;1800;29;19.5;37;925.5;32;4.1;6;
83781;03/04/2004;0000;21.6;19.6;82;927.5;5;1.3;0;
83781;03/04/2004;1200;21.4;19.1;81;924.6;36;1.5;10;
83781;03/04/2004;1800;29.5;20.3;42;923.7;32;3.3;8;
83781;04/04/2004;0000;22.2;20.9;88;926.3;9;2.1;7;
83781;04/04/2004;1200;21;19.1;84;927.4;9;3;10;
83781;04/04/2004;1800;21;19.9;90;925.8;36;1.6;10;
83781;05/04/2004;0000;20.8;19.9;93;928.4;36;3;8;
83781;05/04/2004;1200;22.6;19.9;78;927.4;32;1.6;5;
83781;05/04/2004;1800;27;21.4;59;923.5;32;4.1;7;
83781;06/04/2004;0000;21.4;20.1;88;925.6;9;1.6;8;
83781;06/04/2004;1200;24.3;21.6;79;924.4;5;0.8;7;
83781;06/04/2004;1800;22.6;20.4;82;922.2;14;3.3;10;
83781;07/04/2004;0000;18.6;17.5;89;925.2;36;4.1;10;
83781;07/04/2004;1200;21.4;18.9;79;923.6;32;2.5;5;
83781;07/04/2004;1800;25.8;21.1;65;921.7;32;5.6;8;
83781;08/04/2004;0000;23;21.3;89;923.8;36;0.8;6;
83781;08/04/2004;1200;21.9;20.5;88;925.8;0;0;3;
83781;08/04/2004;1800;27;21.4;59;923.6;14;3.3;6;
83781;09/04/2004;0000;21;19.3;85;925.6;9;2.6;0;
83781;09/04/2004;1200;21.5;19.1;79;927.6;9;2.3;10;
83781;09/04/2004;1800;24.8;20.9;68;924.8;14;4.1;9;
83781;10/04/2004;0000;21;19.3;84;925.9;9;4;10;
83781;10/04/2004;1200;21.4;19.1;80;925.9;5;1.6;9;
83781;10/04/2004;1800;24.4;20.1;66;923.6;14;1.5;10;
83781;11/04/2004;0000;20.4;18.7;85;923.6;5;3;10;
83781;11/04/2004;1200;19.8;18.3;86;928.8;5;3.3;8;
83781;11/04/2004;1800;26.4;20.7;58;920.3;5;2.8;5;
83781;12/04/2004;0000;21.5;19.8;84;922.7;9;4.6;10;
83781;12/04/2004;1200;21.7;19.4;80;924.6;5;2.6;7;
83781;12/04/2004;1800;25.2;20.6;66;923;9;4.1;10;
83781;13/04/2004;0000;21;19.1;84;925.6;14;3;8;
83781;13/04/2004;1200;20.6;18.9;84;928.2;5;3.3;9;
83781;13/04/2004;1800;25.2;20.8;66;926.1;36;3.3;10;
83781;14/04/2004;0000;21.4;20.1;87;927;9;4;10;
83781;14/04/2004;1200;20.8;19.9;92;927.1;36;2.8;10;
83781;14/04/2004;1800;21.2;20.1;90;925.9;36;2.5;10;
83781;15/04/2004;0000;20.8;19.7;90;926.6;36;2;8;
83781;15/04/2004;1200;24.1;20.7;72;925.8;36;1.6;7;
83781;15/04/2004;1800;24.7;21.7;76;924.1;32;3.3;10;
83781;16/04/2004;0000;20.8;19.8;91;926.1;32;2.5;10;
83781;16/04/2004;1200;23;20.1;77;927.2;32;1.6;7;
83781;16/04/2004;1800;24.4;20.4;69;925.3;32;5;9;
83781;17/04/2004;0000;23.2;20;75;926.6;32;2.8;7;
83781;17/04/2004;1200;23;20.9;83;929.8;32;3;7;
83781;17/04/2004;1800;26.2;20.9;61;927;32;3.3;9;
83781;18/04/2004;0000;24.2;20.9;74;929.2;32;2;8;
83781;18/04/2004;1200;22.6;20.9;84;926.8;0;0;6;
83781;18/04/2004;1800;28.1;22.1;57;924.9;36;2;9;
83781;19/04/2004;0000;22;21.1;92;926.6;9;1.5;10;
83781;19/04/2004;1200;24.6;21.1;73;925.6;32;3;3;
83781;19/04/2004;1800;27.8;22;59;922;32;5.3;10;
83781;20/04/2004;0000;19.4;18.5;91;925.4;32;4;10;
83781;20/04/2004;1200;20;18.3;88;925.8;5;1.6;10;
83781;20/04/2004;1800;22.4;19.5;76;924.2;9;2.5;10;
83781;21/04/2004;0000;20;18.6;87;925.7;5;3.3;10;
83781;21/04/2004;1200;20.6;19.3;88;928.9;32;3;10;
83781;21/04/2004;1800;22.6;21.1;88;927.9;5;3.3;10;
83781;22/04/2004;0000;20.4;19.3;89;928.9;9;3.5;10;
83781;22/04/2004;1200;22.9;20.5;81;928.7;5;3.3;7;
83781;22/04/2004;1800;27.8;22.1;60;924.8;32;2.6;6;
83781;23/04/2004;0000;23.4;20.6;78;925.3;36;2;2;
83781;23/04/2004;1200;23.3;18.6;62;925.7;32;2.5;7;
83781;23/04/2004;1800;27.5;20.3;49;923.1;32;4.8;8;
83781;24/04/2004;0000;24.2;20.3;69;922;32;2.5;8;
83781;24/04/2004;1200;21.7;19.1;78;924;32;3;7;
83781;24/04/2004;1800;25;20.3;64;922.1;23;0.8;10;
83781;25/04/2004;0000;21.6;19.9;86;923.6;14;2.8;10;
83781;25/04/2004;1200;18.8;17.4;86;926.1;14;3.6;10;
83781;25/04/2004;1800;19;17.1;82;925.8;9;5.8;10;
83781;26/04/2004;0000;16.6;15.5;88;928.1;9;4;10;
83781;26/04/2004;1200;17.8;15.1;75;928.7;5;4.6;10;
83781;26/04/2004;1800;20.5;17.5;74;926.6;9;3.3;10;
83781;27/04/2004;0000;17.2;15.9;87;928.7;9;2.5;10;
83781;27/04/2004;1200;16.9;15.3;84;929.5;9;3;10;
83781;27/04/2004;1800;21.4;17.9;69;927.4;14;4;10;
83781;28/04/2004;0000;17.6;16.1;85;930.2;5;2.5;10;
83781;28/04/2004;1200;17.9;15.8;79;932.5;5;3.3;10;
83781;28/04/2004;1800;23.8;17.7;52;929.4;5;2.5;9;
83781;29/04/2004;0000;17.4;15.5;81;932.1;9;1.6;8;
83781;29/04/2004;1200;16.5;14.6;81;931.8;5;4.6;2;
83781;29/04/2004;1800;24.4;17.5;49;927.5;30;2.3;2;
83781;30/04/2004;0000;18.5;16.7;83;928.8;5;2.3;0;
83781;30/04/2004;1200;16;14.9;88;928.7;36;2;10;
83781;30/04/2004;1800;24.5;17.6;47;923;32;3.3;6;
83781;01/05/2004;0000;19.4;16.9;77;926;18;2.3;6;
83781;01/05/2004;1200;19.8;16.3;70;925.3;18;0.5;4;
83781;01/05/2004;1800;25;17.3;45;922.7;32;3.3;4;
83781;02/05/2004;0000;18.6;17.1;87;926.3;14;1.6;3;
83781;02/05/2004;1200;18.6;16.7;83;927.5;5;0.8;3;
83781;02/05/2004;1800;26;18.9;50;926.6;36;1.8;8;
83781;03/05/2004;0000;22.3;18.8;71;927;36;1.3;0;
83781;03/05/2004;1200;22.2;18.2;68;930.1;36;0.8;4;
83781;03/05/2004;1800;28.7;21.5;52;926.3;32;3.3;7;
83781;04/05/2004;0000;22.2;19.9;81;928.4;9;1.6;7;
83781;04/05/2004;1200;23.5;19.7;70;929;36;0.5;7;
83781;04/05/2004;1800;27.2;20.9;55;926.2;32;3.3;9;
83781;05/05/2004;0000;20.6;19;87;928.2;9;3;10;
83781;05/05/2004;1200;20;19.3;96;927.8;0;0;9;
83781;05/05/2004;1800;25.6;20.9;64;926.6;36;3;10;
83781;06/05/2004;0000;20.8;19.7;90;928.3;27;3.3;10;
83781;06/05/2004;1200;18.1;17.3;92;929;23;1.6;10;
83781;06/05/2004;1800;22.2;20.6;87;927;23;2.5;10;
83781;07/05/2004;0000;18.8;17.9;91;927.6;32;3.3;10;
83781;07/05/2004;1200;18.6;17.9;93;926.1;36;1.3;10;
83781;07/05/2004;1800;21.1;17.3;67;924.3;32;5;8;
83781;08/05/2004;0000;17.7;16.1;84;925.9;32;3.6;2;
83781;08/05/2004;1200;17.3;15.9;86;926.6;32;3.6;10;
83781;08/05/2004;1800;20.4;15.4;58;924.6;32;6.6;7;
83781;09/05/2004;0000;16.2;13.5;73;927.1;32;2.3;0;
83781;09/05/2004;1200;15.6;13.3;77;928.4;27;0.5;4;
83781;09/05/2004;1800;19.8;15.1;60;926.2;9;3;7;
83781;10/05/2004;0000;15.2;14.1;89;927.7;9;2.5;0;
83781;10/05/2004;1200;17.8;15.4;78;928.4;5;1.6;4;
83781;10/05/2004;1800;20;16.9;73;926.1;9;3.3;10;
83781;11/05/2004;0000;16.2;14.7;85;928.3;9;1.6;10;
83781;11/05/2004;1200;17.3;15.3;81;929.1;5;2.8;9;
83781;11/05/2004;1800;20.6;18.1;78;925.6;9;3.3;8;
83781;12/05/2004;0000;15.4;13.7;83;927.3;5;2.6;5;
83781;12/05/2004;1200;17;15.2;83;927.3;36;2.3;10;
83781;12/05/2004;1800;25.6;19.3;54;924.3;36;2;9;
83781;13/05/2004;0000;17.6;16.5;89;926;36;0.8;10;
83781;13/05/2004;1200;18;16.9;89;924.9;36;1.6;10;
83781;13/05/2004;1800;19.5;17;78;922.9;32;4;10;
83781;14/05/2004;0000;18.6;16.3;79;923.5;32;4.6;7;
83781;14/05/2004;1200;17.5;16.9;94;924.2;32;2.7;10;
83781;14/05/2004;1800;22.5;18.9;70;922.9;32;5;9;
83781;15/05/2004;0000;19.6;19.1;96;923.5;32;2.5;8;
83781;15/05/2004;1200;17.8;17;92;924.2;32;2.3;10;
83781;15/05/2004;1800;16.3;15.9;96;922.6;27;3.6;10;
83781;16/05/2004;0000;14.7;13.3;86;925.5;32;4.6;10;
83781;16/05/2004;1200;12.8;11.3;84;928.1;32;2.5;4;
83781;16/05/2004;1800;18.6;13.5;55;926.1;23;0.5;1;
83781;17/05/2004;0000;12.6;11.3;86;927.9;5;2.8;6;
83781;17/05/2004;1200;11.8;10.8;89;928.3;5;4.6;10;
83781;17/05/2004;1800;19.6;15.9;68;924.6;5;1.6;4;
83781;18/05/2004;0000;14.6;13.7;91;926.8;5;1;10;
83781;18/05/2004;1200;16;14.9;89;929.6;36;1.6;10;
83781;18/05/2004;1800;17.5;14.9;75;927.3;14;2.5;10;
83781;19/05/2004;0000;15.1;13.9;88;930.4;9;3.3;10;
83781;19/05/2004;1200;15.4;14.5;91;932.2;9;1.6;10;
83781;19/05/2004;1800;17.2;15.7;86;930.6;9;2.6;10;
83781;20/05/2004;0000;15.4;14.7;93;932.2;9;1.8;10;
83781;20/05/2004;1200;15.2;13.3;81;933.6;9;2.5;10;
83781;20/05/2004;1800;16.2;14.7;85;932.1;9;3;10;
83781;21/05/2004;0000;14.8;13.8;90;933.4;5;4.1;10;
83781;21/05/2004;1200;14.6;13.3;87;932.9;5;2.3;10;
83781;21/05/2004;1800;18;15.5;76;930.9;5;3;10;
83781;22/05/2004;0000;15.2;14.7;94;932.3;5;3.3;10;
83781;22/05/2004;1200;15.3;14.5;92;931.1;5;2.3;10;
83781;22/05/2004;1800;19.4;15.9;70;929.9;9;1.6;9;
83781;23/05/2004;0000;16.6;15.5;89;930.4;5;2;8;
83781;23/05/2004;1200;16.6;15.5;89;930.9;5;1.5;10;
83781;23/05/2004;1800;22.8;19.3;71;927.8;36;1.6;9;
83781;24/05/2004;0000;18;16.7;87;929.6;36;2.3;9;
83781;24/05/2004;1200;18;16.6;86;930;36;0.8;10;
83781;24/05/2004;1800;22.7;18.9;67;926.7;32;0.8;10;
83781;25/05/2004;0000;18;17.1;91;929.7;36;2.6;10;
83781;25/05/2004;1200;18.4;17.6;92;926.9;5;1;10;
83781;25/05/2004;1800;20.7;19;86;922.8;32;1.3;10;
83781;26/05/2004;0000;20.1;19;90;921.1;32;3.6;10;
83781;26/05/2004;1200;12.8;10.7;76;924.8;32;5.3;9;
83781;26/05/2004;1800;16;11.1;53;924.5;32;5.8;6;
83781;27/05/2004;0000;12.4;10.5;79;926.1;32;4.8;0;
83781;27/05/2004;1200;11.4;9.2;76;928.8;32;3.3;6;
83781;27/05/2004;1800;18.4;12.8;51;927.6;27;1.3;4;
83781;28/05/2004;0000;12.5;10.7;79;930.3;5;2.5;10;
83781;28/05/2004;1200;13.7;11.5;76;932.6;9;2;10;
83781;28/05/2004;1800;16.4;12.1;59;929.7;9;4.6;8;
83781;29/05/2004;0000;12.2;10.1;76;933;9;1.6;9;
83781;29/05/2004;1200;13;11.5;84;931.8;5;2;10;
83781;29/05/2004;1800;19;14.9;64;929.6;32;2.3;10;
83781;30/05/2004;0000;14.6;13.7;88;931.7;5;2.3;10;
83781;30/05/2004;1200;14.4;13.7;90;930.4;5;3.6;10;
83781;30/05/2004;1800;21;17.3;68;926.6;36;1;10;
83781;31/05/2004;0000;16.2;15.5;93;930.3;14;2.5;10;
83781;31/05/2004;1200;15.6;14.9;92;930.2;14;1.6;10;
83781;31/05/2004;1800;15.6;14.9;92;930.3;14;3;10;
83781;01/06/2004;0000;14.8;13.5;87;929.5;18;1.6;10;
83781;01/06/2004;1200;15.8;14.3;85;930.1;5;1.6;10;
83781;01/06/2004;1800;22.2;16.8;57;927.6;27;0.8;8;
83781;02/06/2004;0000;16.1;14.7;85;930.7;5;3;10;
83781;02/06/2004;1200;16;14.5;84;930.5;5;1;10;
83781;02/06/2004;1800;19.6;17;77;928.8;36;0.8;10;
83781;03/06/2004;0000;16.4;15.9;95;929.9;0;0;10;
83781;03/06/2004;1200;16.1;15;88;929.1;5;1;10;
83781;03/06/2004;1800;15;15.3;93;926.2;32;1.6;10;
83781;04/06/2004;0000;15;14.3;93;927.4;14;1.6;10;
83781;04/06/2004;1200;13.4;11.9;84;928.5;18;2;10;
83781;04/06/2004;1800;15.6;12.1;66;926;23;5.6;10;
83781;05/06/2004;0000;12.8;12.3;94;927.7;32;3.3;10;
83781;05/06/2004;1200;13;11.7;86;930.1;14;3.1;10;
83781;05/06/2004;1800;16.4;12.9;65;926.7;14;3.3;10;
83781;06/06/2004;0000;11.5;10.7;90;929.7;9;0.5;0;
83781;06/06/2004;1200;10.8;9.9;90;930.5;5;1.3;10;
83781;06/06/2004;1800;20.8;14;44;928.3;32;3.6;2;
83781;07/06/2004;0000;13.3;12.3;90;930.6;27;1;10;
83781;07/06/2004;1200;11.6;10.1;82;929.1;27;2.5;8;
83781;07/06/2004;1800;18.6;11.1;35;928.7;32;0.5;0;
83781;08/06/2004;0000;12;10.1;77;931;0;0;0;
83781;08/06/2004;1200;11.7;11;94;931.7;5;5;10;
83781;08/06/2004;1800;20.5;15.8;60;927.6;5;1.6;8;
83781;09/06/2004;0000;16.8;13.9;72;929;36;1.6;0;
83781;09/06/2004;1200;14.8;13.2;83;930.3;36;1;10;
83781;09/06/2004;1800;19.5;15.6;65;929.5;36;1;10;
83781;10/06/2004;0000;17.5;15.9;84;928.8;36;0.9;9;
83781;10/06/2004;1200;17.4;16.5;91;930.8;5;1.6;10;
83781;10/06/2004;1800;24.9;18.4;53;928.1;32;5;9;
83781;11/06/2004;0000;19.8;16.5;74;928.5;5;2.6;3;
83781;11/06/2004;1200;20.2;16.3;67;929.7;32;3.3;10;
83781;11/06/2004;1800;25.3;17.6;45;928.3;32;4;10;
83781;12/06/2004;0000;20.7;17.3;70;929.9;32;2.3;2;
83781;12/06/2004;1200;19.4;15.7;66;931.4;32;2;10;
83781;12/06/2004;1800;14.6;14.1;94;931.1;14;1.6;10;
83781;13/06/2004;0000;12.9;11.6;85;933.8;14;1.3;10;
83781;13/06/2004;1200;10.3;7.4;67;935.4;14;4;10;
83781;13/06/2004;1800;12.1;8.7;62;933;14;3.3;6;
83781;14/06/2004;0000;8.7;7.1;82;934.2;5;2.8;7;
83781;14/06/2004;1200;12;10.5;82;935;5;4.6;10;
83781;14/06/2004;1800;16;13.1;70;930.8;32;4.2;8;
83781;15/06/2004;0000;13;11.9;87;933;32;2.3;10;
83781;15/06/2004;1200;13.2;12.8;95;932.8;5;2;10;
83781;15/06/2004;1800;19.2;16.3;73;930.1;32;3;8;
83781;16/06/2004;0000;14.9;13.3;83;931.4;36;1.6;0;
83781;16/06/2004;1200;12.6;12.5;99;932.3;5;1;10;
83781;16/06/2004;1800;21.8;16.1;52;929.3;36;1.8;8;
83781;17/06/2004;0000;16.3;15.3;90;930.6;5;2;10;
83781;17/06/2004;1200;12;11.9;99;932.7;5;0.8;10;
83781;17/06/2004;1800;24.2;14.5;32;928.6;32;2;1;
83781;18/06/2004;0000;18.4;12;45;930.1;32;1.3;0;
83781;18/06/2004;1200;15.8;12.3;65;933.3;0;0;0;
83781;18/06/2004;1800;22.1;15.6;49;930.8;9;2;8;
83781;19/06/2004;0000;17.1;15.3;83;933.5;9;2.3;10;
83781;19/06/2004;1200;16.2;14.9;86;937.1;5;3;10;
83781;19/06/2004;1800;21.6;15.3;49;934;5;4.1;2;
83781;20/06/2004;0000;16.5;15.1;85;935.2;5;2.8;10;
83781;20/06/2004;1200;13.5;12.6;90;935;5;3;10;
83781;20/06/2004;1800;23.3;15.8;44;930.8;32;2.5;5;
83781;21/06/2004;0000;17.4;14.9;76;931.6;5;2.8;0;
83781;21/06/2004;1200;16.4;14.3;79;933.1;5;1.6;0;
83781;21/06/2004;1800;24.3;16.6;43;930;32;3.3;8;
83781;22/06/2004;0000;20.2;14.6;54;931.1;36;3.6;8;
83781;22/06/2004;1200;16.8;13.5;67;933.6;32;2;0;
83781;22/06/2004;1800;22.8;15.9;45;929.9;32;1.6;7;
83781;23/06/2004;0000;18.7;14.9;64;930.9;23;2.5;0;
83781;23/06/2004;1200;16.6;13.9;73;932.4;0;0;10;
83781;23/06/2004;1800;23.8;15.8;39;929.5;32;0.5;8;
83781;24/06/2004;0000;18.4;13.9;58;930.2;0;0;0;
83781;24/06/2004;1200;13.9;12.9;90;930;18;3.3;10;
83781;24/06/2004;1800;23;17.3;56;927.4;32;3.3;10;
83781;25/06/2004;0000;19.2;15.7;68;928.7;36;2.5;9;
83781;25/06/2004;1200;17.4;15.9;86;928.9;5;1.6;10;
83781;25/06/2004;1800;24;18;55;927.4;32;1.6;10;
83781;26/06/2004;0000;20.2;17.7;78;928.7;5;2.3;10;
83781;26/06/2004;1200;18.9;17.1;83;930.3;36;1.6;10;
83781;26/06/2004;1800;25.2;18.3;50;927.5;32;2;4;
83781;27/06/2004;0000;20.2;17.3;74;928.8;32;2.5;5;
83781;27/06/2004;1200;20.4;16.5;67;930.2;5;2.5;6;
83781;27/06/2004;1800;23.4;16.7;50;928.6;32;3.3;9;
83781;28/06/2004;0000;20.4;16.9;71;929.3;36;1.3;10;
83781;28/06/2004;1200;19.2;16.6;76;929.8;36;1.6;9;
83781;28/06/2004;1800;23.6;17.5;53;927.9;5;1.6;9;
83781;29/06/2004;0000;19.2;16.3;73;930;5;1;6;
83781;29/06/2004;1200;18.6;16.3;78;931.7;5;3.6;0;
83781;29/06/2004;1800;23.9;17.9;60;928.6;5;3.3;6;
83781;30/06/2004;0000;20;16.7;33;930.6;5;2.1;2;
83781;30/06/2004;1200;18.9;16.4;77;931.9;5;2.5;1;
