--------------------
BDMEP - INMET
--------------------
Estação           : SAO PAULO MIR de SANTANA  - SP (OMM: 83781)
Latitude  (graus) : -23.5
Longitude (graus) : -46.61
Altitude  (metros): 792.06
Estação Operante
Inicio de operação: 01/12/1945
Periodo solicitado dos dados: 01/01/2000 a 27/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83781;02/07/2000;0000;;27.8;;9;2.6;19.6;51.75;3.233333;
83781;02/07/2000;1200;0;;11.6;;;;;;
83781;03/07/2000;0000;;22.3;;0;4.9;16.7;79.5;4.2;
83781;03/07/2000;1200;0;;14.4;;;;;;
83781;04/07/2000;0000;;17.8;;0.2;2;14.56;83.25;8.233333;
83781;04/07/2000;1200;0;;12.1;;;;;;
83781;05/07/2000;0000;;22.3;;4.7;1.7;16.72;78.75;3.033333;
83781;05/07/2000;1200;0;;13.3;;;;;;
83781;06/07/2000;0000;;25.3;;8.8;2.8;18.62;59.75;1.866667;
83781;06/07/2000;1200;0;;14.2;;;;;;
83781;07/07/2000;0000;;25.7;;8.8;4.5;19.92;50.75;1.7;
83781;07/07/2000;1200;0;;13.3;;;;;;
83781;08/07/2000;0000;;27.1;;9.6;5;19.74;54.75;3.033333;
83781;08/07/2000;1200;0;;13.8;;;;;;
83781;09/07/2000;0000;;28;;9.5;5.5;20.9;53.5;2.666667;
83781;09/07/2000;1200;0;;15;;;;;;
83781;10/07/2000;0000;;27.5;;9.7;8;21.54;48;3.966667;
83781;10/07/2000;1200;0;;15.7;;;;;;
83781;11/07/2000;0000;;26.5;;0;8;23.12;48.25;3.433333;
83781;11/07/2000;1200;0;;20.3;;;;;;
83781;12/07/2000;0000;;23.5;;0.6;7.5;16.58;76;3.433333;
83781;12/07/2000;1200;0;;13.8;;;;;;
83781;13/07/2000;0000;;16.8;;3.3;3;12.4;80;2.1;
83781;13/07/2000;1200;0;;10.3;;;;;;
83781;14/07/2000;0000;;12.7;;0;2.5;10.9;84;4.133333;
83781;14/07/2000;1200;0;;9;;;;;;
83781;15/07/2000;0000;;20.3;;1.8;1;14.46;88;2.8;
83781;15/07/2000;1200;0;;9.5;;;;;;
83781;16/07/2000;0000;;16.4;;8;2.5;12.18;49;3.366667;
83781;16/07/2000;1200;37.5;;10.1;;;;;;
83781;17/07/2000;0000;;16.3;;9.8;7.4;9.22;52.25;0.666667;
83781;17/07/2000;1200;0;;4.4;;;;;;
83781;18/07/2000;0000;;18.3;;5.8;3.6;10.86;48.75;1.5;
83781;18/07/2000;1200;0;;4.1;;;;;;
83781;19/07/2000;0000;;18.7;;0.5;5.5;11.78;55;1.466667;
83781;19/07/2000;1200;0;;4.3;;;;;;
83781;20/07/2000;0000;;17.3;;8.9;6;11.3;51.75;0.333333;
83781;20/07/2000;1200;0;;8.2;;;;;;
83781;21/07/2000;0000;;23.6;;7.3;5.5;13.26;66.25;1.333333;
83781;21/07/2000;1200;0;;4.5;;;;;;
83781;22/07/2000;0000;;26.7;;2;3.5;17.38;64.5;2.733333;
83781;22/07/2000;1200;0;;12.5;;;;;;
83781;23/07/2000;0000;;20.1;;0;3.8;12.96;88.25;1.533333;
83781;23/07/2000;1200;20.6;;9.7;;;;;;
83781;24/07/2000;0000;;15.1;;6;1;10.92;76.5;1.6;
83781;24/07/2000;1200;7.5;;8.7;;;;;;
83781;25/07/2000;0000;;17.9;;5.1;2.2;12.48;81.25;2.066667;
83781;25/07/2000;1200;0;;9.7;;;;;;
83781;26/07/2000;0000;;15.3;;0;1.4;12.52;85.75;0.333333;
83781;26/07/2000;1200;0;;9.7;;;;;;
83781;27/07/2000;0000;;18.1;;3.5;1.1;13.8;78.25;2.4;
83781;27/07/2000;1200;0;;11.3;;;;;;
83781;28/07/2000;0000;;21.5;;9;2.3;14.7;72.5;2.433333;
83781;28/07/2000;1200;0;;10.9;;;;;;
83781;29/07/2000;0000;;22.9;;7.4;3;15.4;71.5;1.1;
83781;29/07/2000;1200;0;;9.7;;;;;;
83781;30/07/2000;0000;;26.1;;9.8;2.7;16;66.25;0.933333;
83781;30/07/2000;1200;0;;10.1;;;;;;
83781;31/07/2000;0000;;25.3;;8.5;3.5;16.04;64;1.533333;
83781;31/07/2000;1200;0;;12.1;;;;;;
83781;01/08/2000;0000;;23.5;;5;3.5;15.94;76.25;1.6;
83781;01/08/2000;1200;0;;12.4;;;;;;
83781;02/08/2000;0000;;26.7;;6.6;2.2;19.16;61.75;2.133333;
83781;02/08/2000;1200;0;;13.3;;;;;;
83781;03/08/2000;0000;;21;;1.3;4.8;16.78;81.5;1.3;
83781;03/08/2000;1200;0;;14.2;;;;;;
83781;04/08/2000;0000;;15.3;;0;1.5;11.24;80;3.866667;
83781;04/08/2000;1200;0.4;;9.1;;;;;;
83781;05/08/2000;0000;;18.5;;8.7;2;12.14;72.25;2.966667;
83781;05/08/2000;1200;0;;7.4;;;;;;
83781;06/08/2000;0000;;23.8;;6.7;4;16.24;63.5;2.033333;
83781;06/08/2000;1200;0;;10.1;;;;;;
83781;07/08/2000;0000;;26.1;;6.1;3.3;18.76;67.5;1.866667;
83781;07/08/2000;1200;3;;12.9;;;;;;
83781;08/08/2000;0000;;28;;9.8;4.1;20.54;54;1.833333;
83781;08/08/2000;1200;0.6;;14.1;;;;;;
83781;09/08/2000;0000;;29.5;;8.7;6.8;22.82;37;2.366667;
83781;09/08/2000;1200;0;;15.4;;;;;;
83781;10/08/2000;0000;;29;;0;7.7;15.76;87.75;1.633333;
83781;10/08/2000;1200;1;;12.7;;;;;;
83781;11/08/2000;0000;;13.7;;0;1.1;10.5;83.25;3.366667;
83781;11/08/2000;1200;2.3;;8.6;;;;;;
83781;12/08/2000;0000;;12;;2.7;1.8;9.32;79.25;3.7;
83781;12/08/2000;1200;0;;6.1;;;;;;
83781;13/08/2000;0000;;18;;9.3;1.6;11.68;76.75;4.3;
83781;13/08/2000;1200;0;;6.7;;;;;;
83781;14/08/2000;0000;;24.1;;7.8;3;15.78;62;3.166667;
83781;14/08/2000;1200;0;;8.8;;;;;;
83781;15/08/2000;0000;;28.5;;8.6;4.3;17.54;65.75;3.733333;
83781;15/08/2000;1200;0;;10.4;;;;;;
83781;16/08/2000;0000;;17.1;;0;6;13.3;92.5;4.433333;
83781;16/08/2000;1200;11.8;;11;;;;;;
83781;17/08/2000;0000;;22;;2;1;16.28;86.75;3.533333;
83781;17/08/2000;1200;0;;11.4;;;;;;
83781;18/08/2000;0000;;21.5;;3.6;2.3;16.12;83.75;2.866667;
83781;18/08/2000;1200;2.1;;13.4;;;;;;
83781;19/08/2000;0000;;22.5;;9.4;2.4;16.1;76;2.233333;
83781;19/08/2000;1200;0;;12.9;;;;;;
83781;20/08/2000;0000;;26.5;;6.9;2.1;19.18;64.75;1.933333;
83781;20/08/2000;1200;0;;13.1;;;;;;
83781;21/08/2000;0000;;29;;9.9;4.6;21.72;38.25;1.333333;
83781;21/08/2000;1200;0;;14.3;;;;;;
83781;22/08/2000;0000;;28.7;;10;6.4;21.44;39.5;1.733333;
83781;22/08/2000;1200;0;;14.7;;;;;;
83781;23/08/2000;0000;;28.6;;8.6;5.2;21.46;41.25;1.733333;
83781;23/08/2000;1200;0;;15.1;;;;;;
83781;24/08/2000;0000;;30;;9.6;9;21;49.25;1.666667;
83781;24/08/2000;1200;0;;14.8;;;;;;
83781;25/08/2000;0000;;31.9;;10.2;6.6;23.98;36.75;3.533333;
83781;25/08/2000;1200;0;;15.7;;;;;;
83781;26/08/2000;0000;;32.1;;8.6;12.1;22.78;49.5;4.7;
83781;26/08/2000;1200;0;;17.3;;;;;;
83781;27/08/2000;0000;;24.8;;0;10.8;18.08;83;3.933333;
83781;27/08/2000;1200;0;;14.3;;;;;;
83781;28/08/2000;0000;;17.5;;0;1.7;15.08;83.75;1.633333;
83781;28/08/2000;1200;45.9;;12.9;;;;;;
83781;29/08/2000;0000;;18.5;;0.8;2.3;15.12;78.75;1.266667;
83781;29/08/2000;1200;19.2;;12.3;;;;;;
83781;30/08/2000;0000;;22.9;;6.9;1.8;15.8;75.75;3.666667;
83781;30/08/2000;1200;0;;11.4;;;;;;
83781;31/08/2000;0000;;20.3;;0;2.8;17.34;91.75;1.8;
83781;31/08/2000;1200;0;;13.5;;;;;;
83781;01/09/2000;0000;;23.5;;1.7;1.5;16.56;92;1.8;
83781;01/09/2000;1200;0.6;;12.7;;;;;;
83781;02/09/2000;0000;;14.5;;0;1.9;13.28;93.75;2.366667;
83781;02/09/2000;1200;39.4;;12.1;;;;;;
83781;03/09/2000;0000;;13.8;;0;0.3;12.28;92.75;1.966667;
83781;03/09/2000;1200;11.2;;11.2;;;;;;
83781;04/09/2000;0000;;16.1;;0.1;1.2;12.64;84.75;4.066667;
83781;04/09/2000;1200;1.1;;10.7;;;;;;
83781;05/09/2000;0000;;20.9;;6;1.7;14.72;80.25;3.966667;
83781;05/09/2000;1200;0;;11.5;;;;;;
83781;06/09/2000;0000;;19.7;;0.6;1.7;15.32;79.25;4.166667;
83781;06/09/2000;1200;0;;12.9;;;;;;
83781;07/09/2000;0000;;22.3;;5;3;16.36;75.5;3.333333;
83781;07/09/2000;1200;0;;13.7;;;;;;
83781;08/09/2000;0000;;23.7;;4;2.5;17.96;69.25;2.333333;
83781;08/09/2000;1200;0;;13.3;;;;;;
83781;09/09/2000;0000;;25.9;;5.6;4;19.86;61.25;3.566667;
83781;09/09/2000;1200;0;;15.2;;;;;;
83781;10/09/2000;0000;;28.9;;9.8;4.5;22.08;58.75;2.466667;
83781;10/09/2000;1200;0;;14.9;;;;;;
83781;11/09/2000;0000;;30.3;;9.8;6.5;24.4;58.5;3.733333;
83781;11/09/2000;1200;0;;18.2;;;;;;
83781;12/09/2000;0000;;23.9;;0;6.8;19.66;79.5;2.733333;
83781;12/09/2000;1200;0.3;;17.2;;;;;;
83781;13/09/2000;0000;;26.3;;1.6;3;20.72;79.75;1.566667;
83781;13/09/2000;1200;32.6;;16.6;;;;;;
83781;14/09/2000;0000;;28.9;;4.4;2.5;22.36;71.75;2.233333;
83781;14/09/2000;1200;12.1;;17.3;;;;;;
83781;15/09/2000;0000;;29.1;;4.7;5;21.94;75;3.1;
83781;15/09/2000;1200;0;;18.5;;;;;;
83781;16/09/2000;0000;;19.3;;0;4;16.3;86.5;2.7;
83781;16/09/2000;1200;4;;14.6;;;;;;
83781;17/09/2000;0000;;17.9;;0;1.5;15.64;90.5;3.3;
83781;17/09/2000;1200;0.1;;14.2;;;;;;
83781;18/09/2000;0000;;25.7;;6.1;0.7;18.52;83.75;6.3;
83781;18/09/2000;1200;6.7;;14.7;;;;;;
83781;19/09/2000;0000;;25.8;;6.3;2.8;21.26;77;1.2;
83781;19/09/2000;1200;0;;16.4;;;;;;
83781;20/09/2000;0000;;30;;8.2;2.4;22.88;62;1.5;
83781;20/09/2000;1200;0;;16.9;;;;;;
83781;21/09/2000;0000;;31.1;;8.5;5.1;24.86;50.25;2.566667;
83781;21/09/2000;1200;0;;19.1;;;;;;
83781;22/09/2000;0000;;25.3;;0.1;8.4;18.52;83;4.066667;
83781;22/09/2000;1200;0;;15.7;;;;;;
83781;23/09/2000;0000;;30.1;;7.5;2.1;20.6;73.5;2.766667;
83781;23/09/2000;1200;0;;14.7;;;;;;
83781;24/09/2000;0000;;31.9;;9.5;4.5;21.68;56;5.4;
83781;24/09/2000;1200;0;;16.3;;;;;;
83781;25/09/2000;0000;;17.5;;0;7.6;12.9;82.5;3.633333;
83781;25/09/2000;1200;3;;10.8;;;;;;
83781;26/09/2000;0000;;13.1;;0;1.7;11.38;79;5.6;
83781;26/09/2000;1200;0;;9.5;;;;;;
83781;27/09/2000;0000;;21.1;;5.7;3.2;15.72;68.75;4;
83781;27/09/2000;1200;0;;10.5;;;;;;
83781;28/09/2000;0000;;25.9;;7.5;4.5;17.68;71.75;2.2;
83781;28/09/2000;1200;0;;13.4;;;;;;
83781;29/09/2000;0000;;27.3;;10;3.7;18.96;72.25;3.833333;
83781;29/09/2000;1200;0;;14.7;;;;;;
83781;30/09/2000;0000;;26.5;;7.8;3.3;17.84;74.25;2.4;
83781;30/09/2000;1200;0;;14.1;;;;;;
83781;01/10/2000;0000;;28.5;;10.6;4;19.58;56.5;2.5;
83781;01/10/2000;1200;0;;12.7;;;;;;
83781;02/10/2000;0000;;30.1;;10.9;6.6;22.64;44.5;2.2;
83781;02/10/2000;1200;0;;14.3;;;;;;
83781;03/10/2000;0000;;31.8;;10.8;7.9;25.6;44.5;2.633333;
83781;03/10/2000;1200;0;;18;;;;;;
83781;04/10/2000;0000;;32.1;;5.7;11.5;22.72;71.75;1.966667;
83781;04/10/2000;1200;0;;18.7;;;;;;
83781;05/10/2000;0000;;26.3;;3.5;6.5;20.64;80.75;2.2;
83781;05/10/2000;1200;25.8;;18.1;;;;;;
83781;06/10/2000;0000;;23.5;;1;3;18.02;88.25;2.9;
83781;06/10/2000;1200;1.1;;16.2;;;;;;
83781;07/10/2000;0000;;26.1;;9.8;2.2;19;78;3.833333;
83781;07/10/2000;1200;0;;14.7;;;;;;
83781;08/10/2000;0000;;25.9;;6.7;3.8;19.02;76.75;4.4;
83781;08/10/2000;1200;0;;15.7;;;;;;
83781;09/10/2000;0000;;27.1;;5;3.6;21.94;73;3.033333;
83781;09/10/2000;1200;0;;16.1;;;;;;
83781;10/10/2000;0000;;27.3;;1.9;3.4;22.8;67.25;4.466667;
83781;10/10/2000;1200;0;;18.1;;;;;;
83781;11/10/2000;0000;;28.9;;5.8;3.5;22.48;73.75;2.533333;
83781;11/10/2000;1200;5;;17.7;;;;;;
83781;12/10/2000;0000;;32.7;;7.4;3.5;26.4;43.5;4.3;
83781;12/10/2000;1200;0;;19.1;;;;;;
83781;13/10/2000;0000;;31.9;;7.8;9.4;23.18;65.75;4.2;
83781;13/10/2000;1200;0;;18.9;;;;;;
83781;14/10/2000;0000;;27.8;;3.3;5.1;21.4;77.75;4.266667;
83781;14/10/2000;1200;0;;18.5;;;;;;
83781;15/10/2000;0000;;25.8;;4.5;3.8;20.72;78;4.066667;
83781;15/10/2000;1200;0;;18.3;;;;;;
83781;16/10/2000;0000;;30.3;;8.9;3.1;23.02;73.75;3.133333;
83781;16/10/2000;1200;0;;19;;;;;;
83781;17/10/2000;0000;;33.3;;9.6;4.1;24.3;62.25;2.033333;
83781;17/10/2000;1200;0;;19.2;;;;;;
83781;18/10/2000;0000;;33.7;;10.7;6.8;25.54;55.25;2.066667;
83781;18/10/2000;1200;1;;20.2;;;;;;
83781;19/10/2000;0000;;31.6;;8.1;6.7;23.6;75;2.266667;
83781;19/10/2000;1200;0;;20;;;;;;
83781;20/10/2000;0000;;31.9;;6.8;3.7;24.38;60;3.133333;
83781;20/10/2000;1200;2.2;;20.1;;;;;;
83781;21/10/2000;0000;;25.4;;2.5;8;20.54;82.5;2.4;
83781;21/10/2000;1200;0;;18.5;;;;;;
83781;22/10/2000;0000;;30.1;;10.4;2.5;22.42;74.5;3.033333;
83781;22/10/2000;1200;0;;17.7;;;;;;
83781;23/10/2000;0000;;34.9;;10.7;4;25.86;60.25;2.233333;
83781;23/10/2000;1200;0;;19;;;;;;
83781;24/10/2000;0000;;31.5;;6.4;10.6;23.52;72.5;1.966667;
83781;24/10/2000;1200;0.9;;19.7;;;;;;
83781;25/10/2000;0000;;23.1;;0.1;5;20.46;86.5;2.4;
83781;25/10/2000;1200;14.7;;19;;;;;;
83781;26/10/2000;0000;;30.3;;7;1.5;22.54;77;2.066667;
83781;26/10/2000;1200;2.7;;18.4;;;;;;
83781;27/10/2000;0000;;29.4;;4;3.1;24.28;63.75;2.966667;
83781;27/10/2000;1200;4.8;;18.7;;;;;;
83781;28/10/2000;0000;;23.9;;0;1.4;18.88;81.25;4.8;
83781;28/10/2000;1200;0;;16.9;;;;;;
83781;29/10/2000;0000;;23.6;;0;7.2;17.38;79;5.766667;
83781;29/10/2000;1200;0.8;;15.1;;;;;;
83781;30/10/2000;0000;;27.3;;8.5;2.8;19.4;69.5;4.133333;
83781;30/10/2000;1200;0;;14.3;;;;;;
83781;31/10/2000;0000;;26.9;;6;4.4;20.5;67.5;2.866667;
83781;31/10/2000;1200;0;;17.5;;;;;;
83781;01/11/2000;0000;;27.9;;8;5.1;21.12;70.25;0.433333;
83781;01/11/2000;1200;0;;16.9;;;;;;
83781;02/11/2000;0000;;31.2;;10.2;4.7;24.18;58.75;2.566667;
83781;02/11/2000;1200;0;;17.7;;;;;;
83781;03/11/2000;0000;;27.9;;1.8;7.6;21.88;79.25;3.133333;
83781;03/11/2000;1200;0;;18.9;;;;;;
83781;04/11/2000;0000;;28.5;;4.3;3.2;21.54;73;3.866667;
83781;04/11/2000;1200;0;;18.6;;;;;;
83781;05/11/2000;0000;;28.1;;2.2;3.7;22.32;75.25;3.5;
83781;05/11/2000;1200;0;;18.9;;;;;;
83781;06/11/2000;0000;;27.3;;4.5;5;21.96;78;4.766667;
83781;06/11/2000;1200;0;;19.3;;;;;;
83781;07/11/2000;0000;;23.2;;0.4;4.9;19.68;75.75;5.466667;
83781;07/11/2000;1200;0;;18.1;;;;;;
83781;08/11/2000;0000;;27;;10.5;4;19.72;67;4.933333;
83781;08/11/2000;1200;0;;15.7;;;;;;
83781;09/11/2000;0000;;29.1;;9.2;4.5;20.76;67.75;2.3;
83781;09/11/2000;1200;0;;15.7;;;;;;
83781;10/11/2000;0000;;28.1;;3.6;5;22.06;70.25;2.4;
83781;10/11/2000;1200;0;;18.1;;;;;;
83781;11/11/2000;0000;;27.5;;6.9;4.1;21.72;71.5;4.066667;
83781;11/11/2000;1200;0;;18.1;;;;;;
83781;12/11/2000;0000;;29.3;;4.3;4;24.44;63;2.733333;
83781;12/11/2000;1200;0;;18.5;;;;;;
83781;13/11/2000;0000;;27.7;;2.7;6;23.26;73.75;3.966667;
83781;13/11/2000;1200;3.1;;19.7;;;;;;
83781;14/11/2000;0000;;22.5;;0;4.5;17.7;91.25;2.666667;
83781;14/11/2000;1200;31.6;;15.9;;;;;;
83781;15/11/2000;0000;;22.7;;4.3;1.5;17.92;75.75;4.7;
83781;15/11/2000;1200;4.5;;15.2;;;;;;
83781;16/11/2000;0000;;24.6;;3.5;3;19.24;74.75;5.033333;
83781;16/11/2000;1200;0;;16.1;;;;;;
83781;17/11/2000;0000;;25.3;;3;2.9;20.04;78.25;3.733333;
83781;17/11/2000;1200;0;;17.2;;;;;;
83781;18/11/2000;0000;;19.5;;0;2.6;16.9;93.5;2.866667;
83781;18/11/2000;1200;39;;15.5;;;;;;
83781;19/11/2000;0000;;25.2;;3.4;1;21.14;69;3.366667;
83781;19/11/2000;1200;19.4;;15.8;;;;;;
83781;20/11/2000;0000;;30.5;;9.3;5;23.64;57.5;3.2;
83781;20/11/2000;1200;0;;19.2;;;;;;
83781;21/11/2000;0000;;28.1;;4.9;6.2;21.34;86.25;1.633333;
83781;21/11/2000;1200;0;;18.2;;;;;;
83781;22/11/2000;0000;;29.1;;7.3;2.5;22;73.25;2.166667;
83781;22/11/2000;1200;25.9;;18.2;;;;;;
83781;23/11/2000;0000;;26.9;;5.7;3.8;22.68;74.75;3;
83781;23/11/2000;1200;0;;18.3;;;;;;
83781;24/11/2000;0000;;30.1;;7;4;24;67.25;3.4;
83781;24/11/2000;1200;0;;20;;;;;;
83781;25/11/2000;0000;;25.3;;0;4.8;20.82;84.25;3.466667;
83781;25/11/2000;1200;17.2;;18.7;;;;;;
83781;26/11/2000;0000;;22.6;;0.6;2.5;19.94;84.25;2.666667;
83781;26/11/2000;1200;28;;18.7;;;;;;
83781;27/11/2000;0000;;27.7;;6.7;2.4;21.84;82.25;2.8;
83781;27/11/2000;1200;0;;17.1;;;;;;
83781;28/11/2000;0000;;30.9;;9.9;3.1;23.64;65.5;3.466667;
83781;28/11/2000;1200;0;;18.5;;;;;;
83781;29/11/2000;0000;;29.9;;8.9;6.3;24.42;65.25;4.833333;
83781;29/11/2000;1200;0.3;;19.7;;;;;;
83781;30/11/2000;0000;;27.3;;4.5;5.6;21.9;77.25;3.533333;
83781;30/11/2000;1200;17;;19.1;;;;;;
83781;01/12/2000;0000;;20.9;;0.2;3.4;17.68;86;4.633333;
83781;01/12/2000;1200;0.1;;15.5;;;;;;
83781;02/12/2000;0000;;25.8;;4;2.3;19.38;77;2.166667;
83781;02/12/2000;1200;0;;15.1;;;;;;
83781;03/12/2000;0000;;30.6;;8;3;23.92;57.25;2.966667;
83781;03/12/2000;1200;0;;17.5;;;;;;
83781;04/12/2000;0000;;26.8;;0.5;5.5;22.62;84.25;2.466667;
83781;04/12/2000;1200;0.3;;20.3;;;;;;
83781;05/12/2000;0000;;24.8;;1.8;2.8;20.62;85.5;2.833333;
83781;05/12/2000;1200;13.2;;19.1;;;;;;
83781;06/12/2000;0000;;25.9;;4.1;2.1;19.88;73.25;3.766667;
83781;06/12/2000;1200;0;;17.4;;;;;;
83781;07/12/2000;0000;;28.1;;10.2;4;21.06;69.75;3.166667;
83781;07/12/2000;1200;0;;15.9;;;;;;
83781;08/12/2000;0000;;31.7;;8.4;4.6;23.38;72.25;2.033333;
83781;08/12/2000;1200;0;;18.4;;;;;;
83781;09/12/2000;0000;;32.2;;9.9;4.9;24.34;68;2.433333;
83781;09/12/2000;1200;0;;19.3;;;;;;
83781;10/12/2000;0000;;28.2;;4.2;6.3;22.78;73.5;1.733333;
83781;10/12/2000;1200;9.5;;18.3;;;;;;
83781;11/12/2000;0000;;28.9;;7.1;3.7;22.02;72.25;2.8;
83781;11/12/2000;1200;8.4;;17.2;;;;;;
83781;12/12/2000;0000;;31.5;;6;3.8;24.48;62.5;3.266667;
83781;12/12/2000;1200;0;;18.7;;;;;;
83781;13/12/2000;0000;;29.7;;2.7;5.7;24.2;76.25;2.066667;
83781;13/12/2000;1200;0;;19.7;;;;;;
83781;14/12/2000;0000;;29.5;;1.1;2.5;23.72;75.25;3.033333;
83781;14/12/2000;1200;32.3;;19.7;;;;;;
83781;15/12/2000;0000;;29.9;;2.5;3.5;24.52;75.5;3.266667;
83781;15/12/2000;1200;0;;21.7;;;;;;
83781;16/12/2000;0000;;28.9;;1.7;4.1;23.84;84.25;4.333333;
83781;16/12/2000;1200;8.2;;21.2;;;;;;
83781;17/12/2000;0000;;22.1;;0;1.9;16.24;89;3.633333;
83781;17/12/2000;1200;62.8;;14.3;;;;;;
83781;18/12/2000;0000;;19.7;;0;0.9;16.52;83.75;3.8;
83781;18/12/2000;1200;8.3;;14.3;;;;;;
83781;19/12/2000;0000;;26.9;;4.9;2.2;20.24;75.5;2.3;
83781;19/12/2000;1200;0.2;;14.7;;;;;;
83781;20/12/2000;0000;;28.9;;7.5;2.9;22.52;64.5;2.633333;
83781;20/12/2000;1200;0;;15.3;;;;;;
83781;21/12/2000;0000;;31.8;;8.1;6;24.32;63.75;2.066667;
83781;21/12/2000;1200;0;;18.3;;;;;;
83781;22/12/2000;0000;;31.3;;8.9;5.4;25.28;60;3.533333;
83781;22/12/2000;1200;0;;19.3;;;;;;
83781;23/12/2000;0000;;32;;9.8;8.1;25.84;66;3.433333;
83781;23/12/2000;1200;0;;21.7;;;;;;
83781;24/12/2000;0000;;32.2;;;6;24.82;72.5;2.333333;
83781;24/12/2000;1200;0;;20.7;;;;;;
83781;25/12/2000;0000;;29.7;;;4;23.74;76;2.933333;
83781;25/12/2000;1200;29.7;;19.7;;;;;;
83781;26/12/2000;0000;;30;;;4.5;23.08;78.25;2.7;
83781;26/12/2000;1200;2.1;;18.7;;;;;;
83781;27/12/2000;0000;;30.2;;;3;24.88;66;3.566667;
83781;27/12/2000;1200;30.2;;18.7;;;;;;
83781;28/12/2000;0000;;27.9;;;2.6;23.78;72;3.266667;
83781;28/12/2000;1200;0.2;;20.5;;;;;;
83781;29/12/2000;0000;;29.1;;;9.6;24.36;71.5;3.566667;
83781;29/12/2000;1200;0;;20.9;;;;;;
83781;30/12/2000;0000;;28.5;;;6.3;22.66;81.25;3.5;
83781;30/12/2000;1200;13.2;;20.3;;;;;;
83781;31/12/2000;0000;;21.9;;;3.5;20.02;87.75;2.8;
83781;31/12/2000;1200;31;;18.7;;;;;;
83781;01/01/2001;0000;;25.7;;;1.5;20.8;75.25;3.8;
83781;01/01/2001;1200;0.1;;17.5;;;;;;
83781;02/01/2001;0000;;26.8;;;3.4;21.34;72.5;4;
83781;02/01/2001;1200;0;;17.5;;;;;;
83781;03/01/2001;0000;;26.8;;;3.6;21.36;77;2.3;
83781;03/01/2001;1200;0;;18.3;;;;;;
83781;04/01/2001;0000;;30.5;;;3.1;23.88;72;2;
83781;04/01/2001;1200;0;;19.6;;;;;;
83781;05/01/2001;0000;;32;;;3.7;25.6;67.5;1.733333;
83781;05/01/2001;1200;0.6;;19.1;;;;;;
83781;06/01/2001;0000;;32.6;;;7.6;26.18;59.25;2.1;
83781;06/01/2001;1200;0;;21.9;;;;;;
83781;07/01/2001;0000;;33;;;6.9;26.12;55.25;3;
83781;07/01/2001;1200;0;;21.7;;;;;;
83781;08/01/2001;0000;;33.8;;;6.6;25.6;65.5;2.533333;
83781;08/01/2001;1200;0;;21;;;;;;
83781;09/01/2001;0000;;32.5;;;7;25.26;65;2.866667;
83781;09/01/2001;1200;9.4;;21;;;;;;
83781;10/01/2001;0000;;30.1;;;6;24.62;60.75;3.2;
83781;10/01/2001;1200;0.2;;20.6;;;;;;
83781;11/01/2001;0000;;30.9;;;3.5;24.9;56.5;3.7;
83781;11/01/2001;1200;0;;20.7;;;;;;
83781;12/01/2001;0000;;27.3;;;7.7;23.02;76.75;3.433333;
83781;12/01/2001;1200;0;;20.1;;;;;;
83781;13/01/2001;0000;;28.9;;;3;22.7;83.75;2.3;
83781;13/01/2001;1200;1.8;;18.6;;;;;;
83781;14/01/2001;0000;;28.3;;;2.8;20.88;81.75;1.366667;
83781;14/01/2001;1200;11.3;;16.3;;;;;;
83781;15/01/2001;0000;;28.3;;;2;22.54;75.5;2.833333;
83781;15/01/2001;1200;60.8;;16.1;;;;;;
83781;16/01/2001;0000;;31.7;;;2.9;24.68;68;2.433333;
83781;16/01/2001;1200;2.9;;19.7;;;;;;
83781;17/01/2001;0000;;32.1;;;4.8;25.06;73.75;1.333333;
83781;17/01/2001;1200;0;;20.8;;;;;;
83781;18/01/2001;0000;;33.5;;;3.9;25.4;63.25;2.5;
83781;18/01/2001;1200;3.9;;19.9;;;;;;
83781;19/01/2001;0000;;33;;;5.2;25.9;57.25;2.133333;
83781;19/01/2001;1200;0.2;;21.1;;;;;;
83781;20/01/2001;0000;;30.1;;;6.7;23.84;64.25;2.5;
83781;20/01/2001;1200;0;;20.1;;;;;;
83781;21/01/2001;0000;;27.1;;;6.1;22.6;78.5;2.733333;
83781;21/01/2001;1200;0;;19.5;;;;;;
83781;22/01/2001;0000;;28.7;;;3;23.04;74.25;3.233333;
83781;22/01/2001;1200;4.3;;19.5;;;;;;
83781;23/01/2001;0000;;29.7;;;3.5;23.64;86.5;2.1;
83781;23/01/2001;1200;0;;20.3;;;;;;
83781;24/01/2001;0000;;28.8;;;2.5;22.62;88.5;0.333333;
83781;24/01/2001;1200;9.1;;20.3;;;;;;
83781;25/01/2001;0000;;29.8;;;2;23.48;77.25;2.166667;
83781;25/01/2001;1200;4.2;;19.4;;;;;;
83781;26/01/2001;0000;;28.8;;;3;24.38;73.25;3.9;
83781;26/01/2001;1200;4.6;;20.8;;;;;;
83781;27/01/2001;0000;;31.7;;;4.5;24.44;74.5;1.8;
83781;27/01/2001;1200;0;;21.5;;;;;;
